"","time_date","bis","entropy","emg","attack"
"291","05/10/2022 20:22:52","95","8.3","42.2",1
"292","05/10/2022 20:22:53","95.4","8.2","42.2",1
"293","05/10/2022 20:22:54","96","8.4","42.6",1
"294","05/10/2022 20:22:55","95.8","8.2","42.2",1
"295","05/10/2022 20:22:56","95.8","8.4","42.1",1
"296","05/10/2022 20:22:57","95.8","8.4","42.3",1
"297","05/10/2022 20:22:58","95.8","7.9","42.1",1
"298","05/10/2022 20:22:59","95.8","8.6","42.3",1
"299","05/10/2022 20:23:00","95.8","8.6","42.4",1
"300","05/10/2022 20:23:01","95.3","8.4","41.7",1
"301","05/10/2022 20:23:02","95.2","8.4","40.9",1
"302","05/10/2022 20:23:03","95","8.3","41.1",1
"303","05/10/2022 20:23:04","95","8.5","40.5",1
"304","05/10/2022 20:23:05","95.4","8.6","40.6",1
"305","05/10/2022 20:23:06","95","8.3","40.5",1
"306","05/10/2022 20:23:07","95.1","8.2","40.9",1
"307","05/10/2022 20:23:08","94.9","8.2","41.1",1
"308","05/10/2022 20:23:09","94.8","8.3","41.3",1
"309","05/10/2022 20:23:10","95.4","8.3","41.4",1
"310","05/10/2022 20:23:11","95.6","8.2","41.7",1
"311","05/10/2022 20:23:12","95.1","8.1","41.4",1
"312","05/10/2022 20:23:13","94.5","8.3","41.3",1
"313","05/10/2022 20:23:14","94.7","8.3","41.7",1
"314","05/10/2022 20:23:15","94.3","8.4","41.9",1
"315","05/10/2022 20:23:16","94.9","8.4","42.4",1
"316","05/10/2022 20:23:17","94.8","8.2","43",1
"317","05/10/2022 20:23:18","94.8","8.4","43.3",1
"318","05/10/2022 20:23:19","94.8","8.4","43.2",1
"319","05/10/2022 20:23:20","94.9","8.7","42.6",1
"320","05/10/2022 20:23:21","94.5","8.5","42.2",1
"321","05/10/2022 20:23:22","94.2","8.4","41.7",1
"322","05/10/2022 20:23:23","94.4","8.1","41.4",1
"323","05/10/2022 20:23:24","94.3","8.2","40.7",1
"324","05/10/2022 20:23:25","94.4","8.3","40.2",1
"325","05/10/2022 20:23:26","94.8","8.4","40.2",1
"326","05/10/2022 20:23:27","94.5","8.3","40.4",1
"327","05/10/2022 20:23:28","94.4","8.4","40.5",1
"328","05/10/2022 20:23:29","94.4","8.2","41.1",1
"329","05/10/2022 20:23:30","94.4","8.3","41.7",1
"330","05/10/2022 20:23:31","94.4","8.2","41.5",1
"331","05/10/2022 20:23:32","93.8","8.3","41.5",1
"332","05/10/2022 20:23:33","93.4","8.1","41.5",1
"333","05/10/2022 20:23:34","93.5","8.2","41.1",1
"334","05/10/2022 20:23:35","93.5","8.1","40.6",1
"335","05/10/2022 20:23:36","93.7","8.3","41",1
"336","05/10/2022 20:23:37","94","8.3","40.6",1
"337","05/10/2022 20:23:38","93.9","8.3","40.8",1
"338","05/10/2022 20:23:39","93.2","8.3","41",1
"339","05/10/2022 20:23:40","92.9","8.8","41.3",1
"340","05/10/2022 20:23:41","93.3","8.3","41.1",1
"341","05/10/2022 20:23:42","92.1","8.3","41.5",1
"342","05/10/2022 20:23:43","91.6","8.2","41.1",1
"343","05/10/2022 20:23:44","91.3","8.3","40.9",1
"344","05/10/2022 20:23:45","91.7","8.6","41",1
"345","05/10/2022 20:23:46","91.2","8.4","41",1
"346","05/10/2022 20:23:47","90.8","8.3","40.8",1
"347","05/10/2022 20:23:48","90.7","8.3","41.1",1
"348","05/10/2022 20:23:49","90.3","8.1","41.6",1
"349","05/10/2022 20:23:50","90.4","8.2","42.1",1
"350","05/10/2022 20:23:51","90.6","8.5","42.5",1
"351","05/10/2022 20:23:52","90.9","8","42.8",1
"352","05/10/2022 20:23:53","90.9","8.4","42.7",1
"353","05/10/2022 20:23:54","91.5","8.4","42.7",1
"354","05/10/2022 20:23:55","91.2","8.2","42.5",1
"355","05/10/2022 20:23:56","91","8.5","42.2",1
"356","05/10/2022 20:23:57","91","8.2","42",1
"357","05/10/2022 20:23:58","91.4","8.2","42.1",1
"358","05/10/2022 20:23:59","90.7","8.7","42",1
"359","05/10/2022 20:24:00","90.4","8.6","41.8",1
"360","05/10/2022 20:24:01","90.6","8.4","41.7",1
"361","05/10/2022 20:24:02","89.6","8.5","41.7",1
"362","05/10/2022 20:24:03","88.7","8.3","41.3",1
"363","05/10/2022 20:24:04","88.2","8.4","41",1
"364","05/10/2022 20:24:05","88.2","8.3","41.3",2
"365","05/10/2022 20:24:06","87.7","8.3","41.2",2
"366","05/10/2022 20:24:07","87.8","8.3","41.4",2
"367","05/10/2022 20:24:08","88.1","8.2","41.7",2
"368","05/10/2022 20:24:09","88","8.2","42",2
"369","05/10/2022 20:24:10","87.1","8.4","41.8",2
"370","05/10/2022 20:24:11","86.1","8.2","41.9",2
"371","05/10/2022 20:24:12","85.5","8.3","41.9",2
"372","05/10/2022 20:24:13","86.2","8.5","42.2",2
"373","05/10/2022 20:24:14","86.8","8.7","43.9",2
"374","05/10/2022 20:24:15","86","8.2","44.8",2
"375","05/10/2022 20:24:16","85.2","7.4","45.2",2
"376","05/10/2022 20:24:17","84.7","7.8","45.3",2
"377","05/10/2022 20:24:18","84.1","8.5","45",2
"378","05/10/2022 20:24:19","83.9","8.6","43.3",2
"379","05/10/2022 20:24:20","85","8.3","42.5",2
"380","05/10/2022 20:24:21","85.8","8.3","41.9",2
"381","05/10/2022 20:24:22","86.9","8.4","41.6",2
"382","05/10/2022 20:24:23","87.2","8.3","41.7",2
"383","05/10/2022 20:24:24","86.8","8.3","41.5",2
"384","05/10/2022 20:24:25","74.2","8.6","41.8",2
"385","05/10/2022 20:24:26","74.2","8.5","42.1",2
"386","05/10/2022 20:24:27","74.3","8.6","42.1",2
"387","05/10/2022 20:24:28","74.2","8.2","42.1",2
"388","05/10/2022 20:24:29","74.2","8.2","42",2
"389","05/10/2022 20:24:30","74.2","8.4","41.8",2
"390","05/10/2022 20:24:31","74.2","8.2","42",2
"391","05/10/2022 20:24:32","74.1","8","42.5",2
"392","05/10/2022 20:24:33","74.1","8","42.6",2
"393","05/10/2022 20:24:34","74","8.3","43.4",2
"394","05/10/2022 20:24:35","74","8.1","43.5",2
"395","05/10/2022 20:24:36","74","7.9","43.2",2
"396","05/10/2022 20:24:37","74","7.8","43.1",2
"397","05/10/2022 20:24:38","74.2","8.5","43.1",2
"398","05/10/2022 20:24:39","74","8.3","42.6",2
"399","05/10/2022 20:24:40","73.6","8.1","42.7",2
"400","05/10/2022 20:24:41","73.4","8.4","43.5",2
"401","05/10/2022 20:24:42","73.3","8.2","43.7",2
"402","05/10/2022 20:24:43","73.3","8.3","44.1",2
"403","05/10/2022 20:24:44","73.3","8.4","44.7",2
"404","05/10/2022 20:24:45","73.3","8.3","45.1",2
"405","05/10/2022 20:24:46","73.3","8","44.4",2
"406","05/10/2022 20:24:47","73","8.7","44.3",2
"407","05/10/2022 20:24:48","72.8","8.1","43.5",2
"408","05/10/2022 20:24:49","72.8","8.4","42.9",2
"409","05/10/2022 20:24:50","72.9","8.3","42.3",2
"410","05/10/2022 20:24:51","73.2","8.5","42.4",2
"411","05/10/2022 20:24:52","72.9","8.4","42",2
"412","05/10/2022 20:24:53","73.1","8.3","42.2",2
"413","05/10/2022 20:24:54","73.1","8","42.4",2
"414","05/10/2022 20:24:55","73.1","8.2","42.5",2
"415","05/10/2022 20:24:56","73","8.2","42.6",2
"416","05/10/2022 20:24:57","73","8.5","42.9",2
"417","05/10/2022 20:24:58","73.3","8.1","43",2
"418","05/10/2022 20:24:59","73.5","7.9","42.5",2
"419","05/10/2022 20:25:00","73.6","8","42.3",2
"420","05/10/2022 20:25:01","73.7","8","42.3",2
"421","05/10/2022 20:25:02","73.7","8","42",2
